,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,popularity,explicit,id,name,artists,available_markets,collab
1999,0.6990000000000001,0.789,11,5,0,0.0285,0.13,0.287,0.0874,0.9620000000000001,6,5,0.54,0,59uqWPaagd0khPaauWM2lU,Corazon Espinado (feat. Mana),Santana,1.0,1
1999,0.6990000000000001,0.789,11,5,0,0.0285,0.13,0.287,0.0874,0.9620000000000001,6,5,0.54,0,59uqWPaagd0khPaauWM2lU,Corazon Espinado (feat. Mana),Maná,1.0,1
1999,0.609,0.9229999999999999,9,6,1,0.0338,0.16,4.73e-06,0.295,0.961,6,5,0.61,0,2pX4FpOgwItRVPPUFdRcxA,Smooth (feat. Rob Thomas),Santana,1.0,1
1999,0.609,0.9229999999999999,9,6,1,0.0338,0.16,4.73e-06,0.295,0.961,6,5,0.61,0,2pX4FpOgwItRVPPUFdRcxA,Smooth (feat. Rob Thomas),Rob Thomas,1.0,1
1999,0.777,0.601,2,5,1,0.126,0.0406,0.00201,0.0348,0.68,5,4,0.59,0,567UAkWoLBqZ709s3Qcbze,Maria Maria (feat. The Product G&B) - Radio Mix,Santana,1.0,1
1999,0.777,0.601,2,5,1,0.126,0.0406,0.00201,0.0348,0.68,5,4,0.59,0,567UAkWoLBqZ709s3Qcbze,Maria Maria (feat. The Product G&B) - Radio Mix,The Product G&B,1.0,1
1999-01-01,0.551,0.6829999999999999,0,5,1,0.0345,0.000297,0.305,0.105,0.179,5,7,0.54,0,3aN2V18W3EiW7eg5tHALpF,We're In This Together,Nine Inch Nails,0.8,1
1999-01-01,0.695,0.978,5,6,0,0.27399999999999997,0.0764,3.12e-05,0.069,0.706,9,4,0.57,1,25pl7kV4OxafIc9wPAggYf,So What'Cha Want - 1999 - Remaster,Beastie Boys,1.0,1
1999-06-01,0.637,0.46,5,5,1,0.0344,0.512,0.00278,0.14300000000000002,0.446,6,3,0.49,0,5aYR2yKYdcWxX7gAO2CYps,I'll Never Fall in Love Again,Burt Bacharach,0.8,1
1999-06-01,0.637,0.46,5,5,1,0.0344,0.512,0.00278,0.14300000000000002,0.446,6,3,0.49,0,5aYR2yKYdcWxX7gAO2CYps,I'll Never Fall in Love Again,Elvis Costello,0.8,1
1999-06-28,0.458,0.301,2,5,0,0.0796,0.685,9.39e-05,0.0995,0.17800000000000002,3,6,0.49,0,289EFKMcZghPHBmVBZ8PqB,Sunday Kind of Love,Etta James,1.0,1
1999-10-12,0.721,0.5579999999999999,9,5,1,0.0246,0.4920000000000001,0.00563,0.113,0.542,5,4,0.67,0,6BQNJ0JFKh8sWjQLI6Zudi,Change the World,Eric Clapton,1.0,1
1999-11-01,0.688,0.772,5,5,1,0.0291,0.006220000000000001,7.42e-05,0.073,0.43,6,4,0.56,0,0coFccPox52uxHy3cdLhBr,When the Heartache Is Over,Tina Turner,1.0,1
1999-11-16,0.765,0.88,1,6,1,0.11599999999999999,0.17600000000000002,1e-05,0.139,0.929,8,4,0.66,1,0Ed7MeXx64f6OcIuoTRCg1,Xxplosive,Dr. Dre,1.0,1
1999-11-16,0.765,0.88,1,6,1,0.11599999999999999,0.17600000000000002,1e-05,0.139,0.929,8,4,0.66,1,0Ed7MeXx64f6OcIuoTRCg1,Xxplosive,Hittman,1.0,1
1999-11-16,0.765,0.88,1,6,1,0.11599999999999999,0.17600000000000002,1e-05,0.139,0.929,8,4,0.66,1,0Ed7MeXx64f6OcIuoTRCg1,Xxplosive,Six-Two,1.0,1
1999-11-16,0.765,0.88,1,6,1,0.11599999999999999,0.17600000000000002,1e-05,0.139,0.929,8,4,0.66,1,0Ed7MeXx64f6OcIuoTRCg1,Xxplosive,Nate Dogg,1.0,1
1999-11-16,0.765,0.88,1,6,1,0.11599999999999999,0.17600000000000002,1e-05,0.139,0.929,8,4,0.66,1,0Ed7MeXx64f6OcIuoTRCg1,Xxplosive,Kurupt,1.0,1
1999-11-16,0.816,0.775,11,6,1,0.23399999999999999,0.16,0.00031,0.0543,0.527,5,5,0.75,1,503OTo2dSqe7qk76rgsbep,Still D.R.E.,Dr. Dre,1.0,1
1999-11-16,0.816,0.775,11,6,1,0.23399999999999999,0.16,0.00031,0.0543,0.527,5,5,0.75,1,503OTo2dSqe7qk76rgsbep,Still D.R.E.,Snoop Dogg,1.0,1
1999-11-16,0.922,0.909,10,6,0,0.27,0.0281,0.0,0.0856,0.309,5,3,0.7,1,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Dr. Dre,1.0,1
1999-11-16,0.922,0.909,10,6,0,0.27,0.0281,0.0,0.0856,0.309,5,3,0.7,1,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Snoop Dogg,1.0,1
1999-11-16,0.924,0.74,8,6,1,0.0774,0.0827,0.0,0.163,0.621,7,4,0.71,1,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,Dr. Dre,1.0,1
1999-11-16,0.924,0.74,8,6,1,0.0774,0.0827,0.0,0.163,0.621,7,4,0.71,1,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,Eminem,1.0,1
1999-11-16,0.772,0.821,11,6,0,0.25,0.223,0.0,0.14800000000000002,0.77,5,4,0.66,1,1SWVDBtw6h3tm9OehOkDhv,What's The Difference,Dr. Dre,1.0,1
1999-11-16,0.772,0.821,11,6,0,0.25,0.223,0.0,0.14800000000000002,0.77,5,4,0.66,1,1SWVDBtw6h3tm9OehOkDhv,What's The Difference,Eminem,1.0,1
1999-11-16,0.772,0.821,11,6,0,0.25,0.223,0.0,0.14800000000000002,0.77,5,4,0.66,1,1SWVDBtw6h3tm9OehOkDhv,What's The Difference,Xzibit,1.0,1
1999-11-23,0.748,0.551,1,5,1,0.0239,0.243,1.57e-06,0.0943,0.65,6,4,0.75,0,6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,Stevie Wonder,1.0,1
1999-12-28,0.88,0.8140000000000001,11,5,0,0.14,0.168,0.00672,0.0584,0.9420000000000001,7,5,0.65,1,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',JAY-Z,1.0,1
1999-12-28,0.88,0.8140000000000001,11,5,0,0.14,0.168,0.00672,0.0584,0.9420000000000001,7,5,0.65,1,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',UGK,1.0,1
2000-01-01,0.401,0.7829999999999999,0,5,0,0.0465,0.384,0.0031899999999999997,0.46799999999999997,0.456,5,4,0.49,0,5PIgwTDsrWXvW7VU6QCEOf,Ain't No Mountain High Enough - Edit Version,Diana Ross,0.0,1
2000-01-01,0.524,0.644,4,6,1,0.0238,0.391,0.000246,0.168,0.324,8,5,0.53,0,3xjTuTBaihydhSC7ByNoSb,Stuck In A Moment You Can't Get Out Of,U2,0.0,1
2000-01-01,0.51,0.484,10,5,1,0.038,0.784,0.0,0.306,0.6829999999999999,5,2,0.55,0,1Qn5jElT7XqjvVeJ8pYM2w,A Teenager's Romance,Ricky Nelson,1.0,1
2000-01-01,0.539,0.926,2,5,1,0.0499,0.014,0.00136,0.36,0.454,7,4,0.64,0,1VuBmEauSZywQVtqbxNqka,Beautiful Day,U2,0.0,1
2000-01-11,0.8170000000000001,0.405,10,5,0,0.0811,0.451,0.0507,0.0468,0.898,6,7,0.69,0,7MiLmLbwNoyf47xQ4TCVYp,Papa Was A Rollin' Stone - Single Version,The Temptations,1.0,1
2000-03-20,0.258,0.139,2,5,1,0.0317,0.868,0.00149,0.1,0.139,4,6,0.65,0,1pjATX7sbd6Y4jMVqIvzHk,Both Sides Now,Joni Mitchell,1.0,1
2000-05-23,0.9490000000000001,0.6609999999999999,5,6,0,0.0572,0.0302,0.0,0.0454,0.76,5,5,0.8,1,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,1.0,1
2000-06-13,0.462,0.7959999999999999,9,5,1,0.0322,0.384,0.0,0.29600000000000004,0.8240000000000001,10,4,0.6,0,618hiI74zBL8UVgAvfmkLj,Riding with the King,Eric Clapton,1.0,1
2000-06-13,0.462,0.7959999999999999,9,5,1,0.0322,0.384,0.0,0.29600000000000004,0.8240000000000001,10,4,0.6,0,618hiI74zBL8UVgAvfmkLj,Riding with the King,B.B. King,1.0,1
2000-09-26,0.507,0.436,6,5,0,0.0333,0.16699999999999998,0.0,0.0647,0.6579999999999999,8,5,0.43,0,1Bh99nlusyJjGkhlrnzbkI,Cruisin' - Mono Version,Smokey Robinson,1.0,1
2000-09-26,0.413,0.501,7,5,1,0.0466,0.755,0.0,0.502,0.611,5,3,0.52,0,6XjWdiVy8WZAkwRZfS6jEF,It's All Right,Sam Cooke,1.0,1
2000-09-26,0.691,0.507,11,5,1,0.0343,0.627,0.0,0.457,0.885,6,2,0.72,0,2g2GkH3vZHk4lWzBjgQ6nY,(What A) Wonderful World,Sam Cooke,1.0,1
2000-10-01,0.293,0.462,5,5,0,0.0453,0.6990000000000001,0.0444,0.0954,0.0623,6,4,0.65,0,5AiNZnMDCWwujIENPj9PV9,Everything In Its Right Place,Radiohead,1.0,1
2000-11-13,0.49,0.715,7,5,1,0.0476,0.386,0.0,0.311,0.866,7,2,0.75,0,4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,The Beatles,1.0,1
2000-11-13,0.386,0.607,10,5,1,0.0261,0.0112,1.3800000000000007e-05,0.08800000000000001,0.532,7,7,0.77,0,0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,The Beatles,1.0,1
2000-12-12,0.821,0.418,9,5,0,0.0407,0.321,0.000372,0.222,0.8029999999999999,6,6,0.51,0,4JVeqfE2tpi7Pv63LJZtPh,Miss You,Etta James,1.0,1
2001,0.294,0.523,5,5,1,0.0503,0.417,0.00148,0.19,0.474,5,2,0.38,0,3No92IR6SPRuad5RpoGz0K,For Your Love,The Yardbirds,1.0,1
2001-01-01,0.51,0.622,4,5,0,0.0268,0.0395,0.00532,0.128,0.387,4,5,0.59,0,6EMQo2suHaUYZVsbGVTxSZ,Jealous Guy - Remastered,Roxy Music,1.0,1
2001-01-01,0.316,0.27899999999999997,5,5,1,0.0301,0.932,0.0,0.24,0.254,5,4,0.4,0,5INJb046uBsRZNJMGAywKZ,Broken Bicycles (Waits) . Junk (McCartney),Anne Sofie von Otter,0.8,1
2001-01-01,0.316,0.27899999999999997,5,5,1,0.0301,0.932,0.0,0.24,0.254,5,4,0.4,0,5INJb046uBsRZNJMGAywKZ,Broken Bicycles (Waits) . Junk (McCartney),Elvis Costello,0.8,1
2001-01-01,0.316,0.27899999999999997,5,5,1,0.0301,0.932,0.0,0.24,0.254,5,4,0.4,0,5INJb046uBsRZNJMGAywKZ,Broken Bicycles (Waits) . Junk (McCartney),Benny Andersson,0.8,1
2001-01-01,0.316,0.27899999999999997,5,5,1,0.0301,0.932,0.0,0.24,0.254,5,4,0.4,0,5INJb046uBsRZNJMGAywKZ,Broken Bicycles (Waits) . Junk (McCartney),Svante Henryson,0.8,1
2001-01-01,0.316,0.27899999999999997,5,5,1,0.0301,0.932,0.0,0.24,0.254,5,4,0.4,0,5INJb046uBsRZNJMGAywKZ,Broken Bicycles (Waits) . Junk (McCartney),Steve Nieve,0.8,1
2001-01-01,0.316,0.27899999999999997,5,5,1,0.0301,0.932,0.0,0.24,0.254,5,4,0.4,0,5INJb046uBsRZNJMGAywKZ,Broken Bicycles (Waits) . Junk (McCartney),Mats Schubert,0.8,1
2001-01-01,0.316,0.27899999999999997,5,5,1,0.0301,0.932,0.0,0.24,0.254,5,4,0.4,0,5INJb046uBsRZNJMGAywKZ,Broken Bicycles (Waits) . Junk (McCartney),Johan Lindström,0.8,1
2001-01-01,0.316,0.27899999999999997,5,5,1,0.0301,0.932,0.0,0.24,0.254,5,4,0.4,0,5INJb046uBsRZNJMGAywKZ,Broken Bicycles (Waits) . Junk (McCartney),Billy Bremner,0.8,1
2001-01-01,0.316,0.27899999999999997,5,5,1,0.0301,0.932,0.0,0.24,0.254,5,4,0.4,0,5INJb046uBsRZNJMGAywKZ,Broken Bicycles (Waits) . Junk (McCartney),Magnus Persson,0.8,1
2001-03-06,0.873,0.7190000000000001,1,5,1,0.248,0.03,0.0,0.333,0.858,5,5,0.0,1,5e7ldn9Kwo8Aw9Z8ql9cDj,All Eyez On Me (ft. Big Syke),2Pac,1.0,1
2001-03-06,0.873,0.7190000000000001,1,5,1,0.248,0.03,0.0,0.333,0.858,5,5,0.0,1,5e7ldn9Kwo8Aw9Z8ql9cDj,All Eyez On Me (ft. Big Syke),Big Syke,1.0,1
2001-03-06,0.8009999999999999,0.908,2,5,1,0.221,0.00253,0.000655,0.0698,0.805,4,5,0.0,1,20fBuVybkHgjF6vNhSMROD,Ambitionz Az A Ridah,2Pac,1.0,1
2002-01-01,0.625,0.878,6,5,0,0.0438,0.722,3.98e-05,0.145,0.963,4,2,0.42,0,69S4GgVyV3Fs7kIz5gl3rv,Jambalaya (On The Bayou) - Remastered 2002,Fats Domino,1.0,1
2002-01-01,0.534,0.392,9,5,0,0.0267,0.649,0.000227,0.0948,0.163,5,4,0.75,0,28cnXtME493VX9NOw9cIUh,Hurt,Johnny Cash,1.0,1
2002-01-01,0.635,0.584,0,5,1,0.14400000000000002,0.52,0.0951,0.962,0.753,5,4,0.64,0,3Jq9rsqmRtqcVKtzP9dnxZ,The Man Comes Around,Johnny Cash,1.0,1
2002-01-01,0.607,0.598,2,5,1,0.0364,0.269,0.0,0.13,0.682,7,2,0.31,0,22FxgInENXnbBjjARZ1nIv,It's Easy To Fall In Love (With A Guy Like You),Martha Reeves & The Vandellas,1.0,1
2002-05-08,0.494,0.6659999999999999,9,5,0,0.0351,0.229,5.69e-05,0.0469,0.6990000000000001,7,2,0.63,0,0AiuEo7FCxP2y2WTOpLPe5,Heart Full of Soul,The Yardbirds,1.0,1
2002-05-08,0.4320000000000001,0.823,0,5,1,0.116,0.249,0.00639,0.0953,0.38,7,2,0.46,0,4wUEyxnu0u0r5Ht2zLI79b,Shapes of Things,The Yardbirds,1.0,1
2002-05-08,0.483,0.6920000000000001,11,5,0,0.0363,0.102,1.21e-05,0.102,0.935,4,3,0.43,0,6pW2lKORQaIC6JR4qBNG9e,The Train Kept A-Rollin',The Yardbirds,1.0,1
2002-05-26,0.9079999999999999,0.669,7,6,1,0.0738,0.00286,0.0,0.237,0.662,6,5,0.83,1,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,1.0,1
2002-05-26,0.5479999999999999,0.847,1,6,1,0.18600000000000005,0.0622,0.0,0.0816,0.1,9,5,0.84,1,4xkOaSrkexMciUUogZKVTS,'Till I Collapse,Eminem,1.0,1
2002-05-26,0.5479999999999999,0.847,1,6,1,0.18600000000000005,0.0622,0.0,0.0816,0.1,9,5,0.84,1,4xkOaSrkexMciUUogZKVTS,'Till I Collapse,Nate Dogg,1.0,1
2002-08-01,0.597,0.97,4,5,0,0.0502,0.000385,0.205,0.133,0.7170000000000001,6,4,0.64,0,4rr0gWiMrF4sOIefs3IEvZ,A Little Less Conversation - JXL Radio Edit Remix,Elvis Presley,1.0,1
2002-08-01,0.597,0.97,4,5,0,0.0502,0.000385,0.205,0.133,0.7170000000000001,6,4,0.64,0,4rr0gWiMrF4sOIefs3IEvZ,A Little Less Conversation - JXL Radio Edit Remix,Junkie XL,1.0,1
2002-09-30,0.59,0.929,2,6,1,0.0478,0.0714,0.000153,0.0598,0.674,6,4,0.61,0,41IShViF79gmulEkIHAjcb,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,Santana,1.0,1
2002-09-30,0.59,0.929,2,6,1,0.0478,0.0714,0.000153,0.0598,0.674,6,4,0.61,0,41IShViF79gmulEkIHAjcb,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,Michelle Branch,1.0,1
2002-10-29,0.633,0.634,8,5,1,0.0725,0.038,0.0064,0.0385,0.872,5,4,0.76,0,1h2xVEoJORqrg71HocgqXd,Superstition - Single Version,Stevie Wonder,1.0,1
2002-10-29,0.409,0.932,11,6,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,7,3,0.69,0,55yvzYuvJYG2RUEnMK78tr,About A Girl,Nirvana,1.0,1
2002-12-16,0.557,0.752,9,5,1,0.0566,0.237,2.19e-06,0.124,0.687,4,5,0.53,0,3TKOJWYOMrp98OB19y1A0n,The Last Waltz Suite: The Weight (feat. The Staples),The Band,1.0,1
2002-12-16,0.557,0.752,9,5,1,0.0566,0.237,2.19e-06,0.124,0.687,4,5,0.53,0,3TKOJWYOMrp98OB19y1A0n,The Last Waltz Suite: The Weight (feat. The Staples),The Staple Singers,1.0,1
2003,0.456,0.332,10,5,1,0.025,0.665,0.000248,0.138,0.237,5,4,0.64,0,0FGxAEMIE5GhyFqFMHRWaO,"Endless Love - From ""The Endless Love"" Soundtrack",Lionel Richie,0.0,1
2003,0.456,0.332,10,5,1,0.025,0.665,0.000248,0.138,0.237,5,4,0.64,0,0FGxAEMIE5GhyFqFMHRWaO,"Endless Love - From ""The Endless Love"" Soundtrack",Diana Ross,0.0,1
2003-01-01,0.8,0.802,0,5,1,0.166,0.23,0.00379,0.0971,0.82,5,9,0.61,0,5U3i59kbTLrxo46TU1FRnF,People Get Up And Drive Your Funky Soul - Remix,James Brown,1.0,1
2003-01-01,0.8,0.802,0,5,1,0.166,0.23,0.00379,0.0971,0.82,5,9,0.61,0,5U3i59kbTLrxo46TU1FRnF,People Get Up And Drive Your Funky Soul - Remix,Fred Wesley,1.0,1
2003-01-01,0.8,0.802,0,5,1,0.166,0.23,0.00379,0.0971,0.82,5,9,0.61,0,5U3i59kbTLrxo46TU1FRnF,People Get Up And Drive Your Funky Soul - Remix,"""The J.B.s""",1.0,1
2003-09-02,0.33299999999999996,0.603,0,5,1,0.17600000000000002,0.331,0.0268,0.982,0.525,10,5,0.47,0,2PatEYrrVBNx5LPjTL2ruP,Champagne & Reefer - Live,Muddy Waters,1.0,1
2004,0.682,0.735,0,5,1,0.034,0.145,0.0836,0.07400000000000001,0.7490000000000001,6,3,0.39,0,1MX6PyMYbJtYZj9kTSBghH,Everybody's Got Something to Hide Except Me and My Monkey,Fats Domino,1.0,1
2004-01-01,0.795,0.899,1,5,1,0.292,0.0766,0.0,0.0852,0.6940000000000001,6,3,0.56,1,56H98l4uinRifnTH8e308N,Ch-Check It Out,Beastie Boys,1.0,1
2004-01-01,0.794,0.614,5,5,0,0.0467,0.0964,0.0,0.0788,0.6629999999999999,4,4,0.69,1,7jLbTp3qZzah9kMIdW8e5M,Ghetto Gospel,2Pac,0.8,1
2004-01-01,0.416,0.8190000000000001,9,6,1,0.0613,0.000138,0.00108,0.147,0.632,7,3,0.65,0,1gVVSmhWjci8l9Vrsl6HaS,Vertigo,U2,1.0,1
2004-01-01,0.635,0.664,6,5,0,0.037000000000000005,0.16,0.0,0.131,0.8170000000000001,6,2,0.45,0,3ntA3FI3FR18yPO9snKvZ3,There Goes My Baby - Rerecorded,The Drifters,1.0,1
2004-09-28,0.5379999999999999,0.47600000000000003,0,5,0,0.049,0.0178,4.26e-05,0.10099999999999999,0.188,5,3,0.52,0,0GxV3poTM7Z7fKSUqy5qFw,Tales Of Brave Ulysses,Cream,1.0,1
2004-09-28,0.6829999999999999,0.594,2,5,1,0.0347,0.385,8.609999999999999e-05,0.121,0.7340000000000001,6,4,0.69,0,2K2M0TcglCRLLpFOzKeFZA,Sunshine Of Your Love,Cream,1.0,1
2004-09-28,0.603,0.563,2,5,1,0.0283,0.47,1.04e-05,0.29,0.642,5,3,0.54,0,47bXIv24jthL4vzZy3j7CY,Strange Brew,Cream,1.0,1
2004-11-30,0.687,0.7929999999999999,2,6,1,0.166,0.0603,0.0,0.5820000000000001,0.7509999999999999,5,3,0.76,1,5sNESr6pQfIhL3krM8CtZn,Numb / Encore,JAY-Z,1.0,1
2004-11-30,0.687,0.7929999999999999,2,6,1,0.166,0.0603,0.0,0.5820000000000001,0.7509999999999999,5,3,0.76,1,5sNESr6pQfIhL3krM8CtZn,Numb / Encore,Linkin Park,1.0,1
2005-01-01,0.5870000000000001,0.99,0,6,1,0.0783,0.0172,0.000668,0.104,0.486,6,4,0.6,0,5ugzDiilhy6ILKmKfhEzd7,The Hand That Feeds,Nine Inch Nails,0.0,1
2005-01-01,0.607,0.941,0,5,1,0.0486,0.0217,0.071,0.119,0.414,7,5,0.52,0,0ypg59NyOVCpWVzd0SUsT5,Every Day Is Exactly The Same,Nine Inch Nails,0.0,1
2005-01-18,0.435,0.41,4,5,1,0.16399999999999998,0.753,2.58e-06,0.0737,0.7559999999999999,4,7,0.48,0,3JvDEbXLKUxaNv0D0txup5,"What'd I Say, Pt. 1 & 2",Ray Charles,1.0,1
2005-02-08,0.54,0.53,4,5,1,0.0361,0.614,0.0,0.198,0.8959999999999999,7,3,0.62,0,391TUcoPonqYykPkSZ5Z9U,Save the Last Dance for Me,The Drifters,1.0,1
2005-02-08,0.716,0.741,1,5,0,0.0673,0.297,0.0,0.0409,0.8170000000000001,6,3,0.4,0,4MRhEMGSsBTaBX8IBNCe1b,Come on Over to My Place - Single Version,The Drifters,1.0,1
2005-02-08,0.516,0.506,5,5,1,0.0343,0.721,1.17e-06,0.17600000000000002,0.622,6,2,0.45,0,7nn0V1maFiJDBDg2umSGMb,Some Kind of Wonderful,The Drifters,1.0,1
2005-02-08,0.708,0.544,6,5,1,0.0503,0.6459999999999999,0.0,0.121,0.9229999999999999,7,3,0.52,0,0jrdWPwYjUZvqfJcwE8ddh,Saturday Night at the Movies,The Drifters,1.0,1
2005-09-30,0.409,0.621,0,5,1,0.0465,0.48,0.0144,0.9109999999999999,0.259,7,8,0.45,0,1wpS3lQFtfD2Bmdvhp0chI,Stormy Monday - Live,Cream,1.0,1
2005-10-11,0.619,0.35200000000000004,9,5,1,0.0322,0.7170000000000001,0.0,0.055,0.7829999999999999,8,2,0.49,0,4BT0ShbzEpeo4j9JQWrfZk,Heartbeat,Buddy Holly,1.0,1
2005-10-11,0.629,0.244,7,5,1,0.0326,0.823,0.0,0.3,0.81,6,2,0.51,0,7pJkw45pRA8CecvbdwyhmJ,It Doesn't Matter Anymore,Buddy Holly,1.0,1
2005-10-11,0.221,0.124,10,4,1,0.0346,0.8,0.10300000000000001,0.316,0.276,4,3,0.56,0,7ljPNANyoIDc7sL0PWaJlu,True Love Ways,Buddy Holly,1.0,1
2005-11-11,0.649,0.647,9,5,0,0.0452,0.0039,0.161,0.0686,0.405,6,6,0.72,0,3850dYVgOFIXJh5U4BFEWH,Hung Up,Madonna,1.0,1
2005-12-06,0.6920000000000001,0.7440000000000001,2,6,1,0.257,0.00868,0.00042300000000000004,0.359,0.0612,9,5,0.78,1,5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,1.0,1
2006-01-01,0.617,0.485,5,5,0,0.115,0.868,3.44e-05,0.115,0.845,4,3,0.64,0,6RFkVsPmrM4pzlDkFswwJl,God's Gonna Cut You Down,Johnny Cash,0.0,1
2006-03-28,0.478,0.624,5,5,1,0.0393,0.655,0.00197,0.114,0.579,7,4,0.61,0,6U7QjXYOaLJ741cIWPBTyN,I Drove All Night,Roy Orbison,1.0,1
2006-08-29,0.5589999999999999,0.7040000000000001,0,5,0,0.12,0.267,0.0,0.0622,0.883,9,2,0.42,0,7cTyhsiWD9dSWrxkyIwxZu,The Girl Can’t Help It,Little Richard,1.0,1
2006-12-26,0.906,0.775,2,5,1,0.268,0.0831,2.7399999999999995e-05,0.15,0.838,5,4,0.63,1,3vQir0wkIdLGq3Lc4V6J2y,Chin Check,N.W.A.,1.0,1
2006-12-26,0.83,0.795,7,5,1,0.181,0.0348,1.08e-06,0.0864,0.402,5,3,0.54,1,3OMqeZU9lQGimMwMjPvBsp,Appetite For Destruction,N.W.A.,1.0,1
2007-04-13,0.6509999999999999,0.7390000000000001,2,5,1,0.0283,0.00134,2.24e-05,0.14300000000000002,0.579,6,4,0.34,0,4LXwDXCJnTPoWexw3BJFVZ,Everybody Wants to Rule the World,Patti Smith,0.6,1
2007-04-27,0.64,0.581,5,5,0,0.0438,0.688,0.0,0.733,0.878,9,5,0.35,0,0LHfPA0hWcu40eP3O3pb8N,Saturday Night Fish Fry - Pts. 1 & 2,Louis Jordan,1.0,1
2007-04-27,0.74,0.7440000000000001,5,5,1,0.0383,0.8440000000000001,5.6e-06,0.0223,0.722,4,3,0.34,0,4vPJK1gKyygRS2mep7iyDq,Choo Choo Ch' Boogie,Louis Jordan,1.0,1
2007-04-27,0.7340000000000001,0.45299999999999996,2,5,0,0.0577,0.7959999999999999,0.0,0.214,0.845,8,3,0.32,0,25F0nPXUD6si9DalVWNp6m,Ain't Nobody Here but Us Chickens,Louis Jordan,1.0,1
2007-04-27,0.789,0.585,9,5,0,0.0423,0.8740000000000001,7.099999999999999e-05,0.221,0.89,4,3,0.28,0,1glcJgm0ARN4lrZHFMRE2V,Ain't That Just Like a Woman,Louis Jordan,1.0,1
2007-04-27,0.8079999999999999,0.304,8,5,1,0.0609,0.8220000000000001,0.0,0.113,0.51,7,3,0.4,0,482FSFSNKIekver2drxHdv,Is You Is or Is You Ain't My Baby?,Louis Jordan,1.0,1
2007-04-27,0.465,0.633,0,5,1,0.0676,0.8190000000000001,6.86e-05,0.132,0.894,8,3,0.36,0,3BRWIwvtwSeKzcwUfNF1i9,Caldonia,Louis Jordan,1.0,1
2007-04-27,0.768,0.317,9,5,0,0.0899,0.963,0.000285,0.336,0.742,5,3,0.23,0,7e5etB94Bx7fVbJtlgkhjM,Let the Good Times Roll,Louis Jordan,1.0,1
2007-06-26,0.32899999999999996,0.948,7,5,0,0.281,0.6,0.0029100000000000003,0.9640000000000001,0.6940000000000001,10,2,0.44,0,6LivLb2QdgYkSDvN1QVTT8,Great Balls of Fire - Live,Jerry Lee Lewis,1.0,1
2007-08-07,0.484,0.852,11,6,0,0.274,0.0317,0.0,0.0547,0.7659999999999999,5,4,0.62,0,5YpZh8wfS4moRBk0ijNcXr,Harder Than You Think,Public Enemy,1.0,1
2007-09-25,0.595,0.8440000000000001,7,6,1,0.0331,0.0137,0.0,0.23399999999999999,0.603,6,4,0.59,0,5Hv1QAbRWrUSUHaT0CmnMS,Into the Night (feat. Chad Kroeger),Santana,1.0,1
2007-09-25,0.595,0.8440000000000001,7,6,1,0.0331,0.0137,0.0,0.23399999999999999,0.603,6,4,0.59,0,5Hv1QAbRWrUSUHaT0CmnMS,Into the Night (feat. Chad Kroeger),Chad Kroeger,1.0,1
2007-12-28,0.5379999999999999,0.61,11,5,0,0.0392,0.774,0.7490000000000001,0.0909,0.19899999999999998,8,5,0.67,0,4Iyo50UoYhuuYORMLrGDci,Weird Fishes/ Arpeggi,Radiohead,1.0,1
2007-12-28,0.461,0.833,11,5,0,0.0481,0.105,0.00419,0.0741,0.8079999999999999,8,4,0.64,0,15ea10YpJIl3mJq75yzqsD,Jigsaw Falling Into Place,Radiohead,1.0,1
2008-01-01,0.519,0.8079999999999999,5,5,0,0.0449,0.611,0.000718,0.747,0.768,4,3,0.39,0,6o8wm1w9wqOui0rZ2fyfQk,Heat Wave - Stereo Mix With Fade,Martha Reeves & The Vandellas,0.0,1
2008-01-08,0.573,0.6859999999999999,5,5,1,0.0487,0.606,0.0,0.726,0.7929999999999999,5,2,0.37,0,758chcDK6L0n6vrtMqmWv5,Daddy Sang Bass - from the Johnny Cash TV show,Johnny Cash,1.0,1
2008-01-08,0.573,0.6859999999999999,5,5,1,0.0487,0.606,0.0,0.726,0.7929999999999999,5,2,0.37,0,758chcDK6L0n6vrtMqmWv5,Daddy Sang Bass - from the Johnny Cash TV show,June Carter Cash,1.0,1
